Time,Accel_X,Accel_Y,Gyro_X,Gyro_Y
1.7224,0.9898,1.5808,-15.54,-160.85
1.7241,0.8849,1.3657,-15.54,-160.85
1.7261,0.6937,0.9715,-15.54,-160.85
1.7292,0.6115,0.8113,-15.54,-160.85
1.7311,0.2226,0.218,-15.54,-160.85
1.7343,0.2034,0.1962,-15.54,-160.85
1.737,0.1717,0.1618,-15.54,-160.85
1.7392,0.1587,0.1481,-15.54,-160.85
1.7427,0.6652,-0.1244,-16.51,-158
1.7456,0.6097,-0.1154,-16.51,-158
1.7467,0.3506,-0.0786,-16.51,-158
1.7502,0.3205,-0.0744,-16.51,-158
1.7532,0.2695,-0.067,-16.51,-158
1.7551,0.248,-0.0638,-16.51,-158
1.7585,0.7012,-0.3225,-18.89,-152.73
1.7615,0.6483,-0.3093,-18.89,-152.73
1.7634,0.5481,-0.2838,-18.89,-152.73
1.7664,0.5021,-0.2716,-18.89,-152.73
1.7699,0.4202,-0.2484,-18.89,-152.73
1.7727,0.2727,-0.1982,-18.89,-152.73
1.7736,0.2324,-0.1813,-18.89,-152.73
1.7765,0.2153,-0.1735,-18.89,-152.73
1.7804,0.1861,-0.159,-18.89,-152.73
1.7833,0.1736,-0.1523,-18.89,-152.73
1.7852,0.2741,-1.0345,-19.28,-158.95
1.7897,0.2568,-0.9351,-19.28,-158.95
1.7897,0.2261,-0.7461,-19.28,-158.95
1.7937,0.2124,-0.6617,-19.28,-158.95
1.7966,0.1499,-0.3271,-19.28,-158.95
1.8002,0.1348,-0.266,-19.28,-158.95
1.8033,0.1281,-0.2414,-19.28,-158.95
1.8043,0.5778,-0.1719,-28.14,-142.68
1.806,0.548,-0.158,-28.14,-142.68
1.8091,0.379,-0.1029,-28.14,-142.68
1.8135,0.3319,-0.0913,-28.14,-142.68
1.8155,0.3105,-0.0863,-28.14,-142.68
1.8201,0.272,-0.0775,-28.14,-142.68
1.8233,0.2106,-0.0639,-28.14,-142.68
1.8233,0.1865,-0.0586,-28.14,-142.68
1.8261,1.1602,-0.4743,-27.35,-140.18
1.8301,0.9935,-0.4328,-27.35,-140.18
1.8316,0.9059,-0.4122,-27.35,-140.18
1.8346,0.3749,-0.2682,-27.35,-140.18
1.8366,0.3043,-0.2401,-27.35,-140.18
1.8402,0.2508,-0.2152,-27.35,-140.18
1.8441,0.2289,-0.204,-27.35,-140.18
1.8471,0.1929,-0.1835,-27.35,-140.18
1.85,0.3213,0.3187,-23.94,-140.12
1.85,0.2746,0.2851,-23.94,-140.12
1.8536,0.2545,0.2695,-23.94,-140.12
1.8557,0.2197,0.241,-23.94,-140.12
1.8601,0.1394,0.1657,-23.94,-140.12
1.8631,0.1244,0.15,-23.94,-140.12
1.8631,0.1179,0.1429,-23.94,-140.12
1.8678,0.088,1.1326,-21.13,-134.18
1.8687,0.0838,1.0688,-21.13,-134.18
1.8717,0.0762,0.9261,-21.13,-134.18
1.8743,0.0549,0.4178,-21.13,-134.18
1.8772,0.053,0.377,-21.13,-134.18
1.8806,0.0494,0.3092,-21.13,-134.18
1.8816,0.0478,0.2813,-21.13,-134.18
1.8845,0.0448,0.2351,-21.13,-134.18
1.8865,0.0434,0.216,-21.13,-134.18
1.8892,0.5522,0.7588,14.2,55.76
1.8922,0.4969,0.563,14.2,55.76
1.8957,0.4696,0.4874,14.2,55.76
1.8966,0.3918,0.3278,14.2,55.76
1.8991,0.2674,0.1753,14.2,55.76
1.9032,0.1915,0.844,9.19,51.97
1.9032,0.1802,0.7699,9.19,51.97
1.9056,0.1602,0.6308,9.19,51.97
1.9103,0.1514,0.5682,9.19,51.97
1.9103,0.101,0.2552,9.19,51.97
1.9122,0.0966,0.2337,9.19,51.97
1.9132,0.0885,0.198,9.19,51.97
1.9167,0.0849,0.1832,9.19,51.97
1.9206,0.0783,0.158,9.19,51.97
1.9214,0.0753,0.1474,9.19,51.97
1.9243,0.0211,-0.0441,10.78,53.54
1.9279,0.0199,-0.0403,10.78,53.54
1.9288,0.0194,-0.0387,10.78,53.54
1.9308,0.0189,-0.0371,10.78,53.54
1.9327,0.0174,-0.0331,10.78,53.54
1.9385,0.0166,-0.0308,10.78,53.54
1.9385,0.0162,-0.0298,10.78,53.54
1.9413,-0.3336,-0.0168,11.57,55.02
1.9433,-0.3122,-0.0159,11.57,55.02
1.9483,-0.3016,-0.0155,11.57,55.02
1.9483,-0.291,-0.0151,11.57,55.02
1.9515,-0.2704,-0.0144,11.57,55.02
1.9535,-0.2604,-0.0141,11.57,55.02
1.9553,-0.223,-0.0128,11.57,55.02
1.9588,-0.2143,-0.0126,11.57,55.02
1.9608,-0.206,-0.0123,11.57,55.02
1.9637,-1.2183,0.7051,7.74,53.59
1.9656,-1.1458,0.6862,7.74,53.59
1.9693,-0.5851,0.5194,7.74,53.59
1.9702,-0.5225,0.4932,7.74,53.59
1.9728,-0.4178,0.4417,7.74,53.59
1.9747,-0.3749,0.4168,7.74,53.59
1.9777,-0.3048,0.3695,7.74,53.59
1.9802,-0.2763,0.3475,7.74,53.59
1.9883,-0.2514,0.3266,7.74,53.59
1.9902,-0.1776,0.3344,7.09,51.32
1.9932,-0.1635,0.314,7.09,51.32
1.9951,-0.1401,0.277,7.09,51.32
1.9983,-0.1304,0.2602,7.09,51.32
1.9998,-0.1217,0.2447,7.09,51.32
2.0018,-0.1069,0.2167,7.09,51.32
2.0037,-0.1006,0.2043,7.09,51.32
2.0067,-0.0896,0.182,7.09,51.32
2.0152,-0.0849,0.1721,7.09,51.32
2.0171,-0.0766,0.1543,7.09,51.32
2.02,-0.0695,0.1391,7.09,51.32
2.0231,-0.0609,0.12,7.09,51.32
2.0239,0.6098,0.0663,7.09,56.69
2.0268,0.5799,0.0634,7.09,56.69
2.0303,0.5195,0.0583,7.09,56.69
2.0333,0.4896,0.056,7.09,56.69
2.0364,0.4322,0.0518,7.09,56.69
2.0364,0.405,0.05,7.09,56.69
2.0399,0.3547,0.0465,7.09,56.69
2.0399,0.3317,0.045,7.09,56.69
2.0428,0.3102,0.0435,7.09,56.69
2.0458,0.2716,0.0408,7.09,56.69
2.0477,0.2543,0.0395,7.09,56.69
2.0497,1.105,0.2681,4.76,63.81
2.0532,0.999,0.26,4.76,63.81
2.0542,0.7946,0.2441,4.76,63.81
2.0561,-0.0457,-0.0148,6.01,62.92
2.0587,-0.0432,-0.0144,6.01,62.92
2.0607,-0.0389,-0.0136,6.01,62.92
2.0646,-0.037,-0.0132,6.01,62.92
2.0666,-0.0285,-0.0114,6.01,62.92
2.0704,-0.0275,-0.0111,6.01,62.92
2.0704,-0.3636,0.2233,4.13,55.76
2.0739,-0.3279,0.2161,4.13,55.76
2.0759,-0.2967,0.2092,4.13,55.76
2.0798,-0.2457,0.1957,4.13,55.76
2.0798,-0.0275,0.5353,0.49,56.03
2.0846,-0.0259,0.5092,0.49,56.03
2.0855,-0.0245,0.4831,0.49,56.03
2.0864,-0.0221,0.432,0.49,56.03
2.09,-0.021,0.4074,0.49,56.03
2.0929,-0.02,0.3837,0.49,56.03
2.0939,-0.0169,0.2996,0.49,56.03
2.0978,-0.0157,0.2647,0.49,56.03
2.1054,-0.0151,0.2489,0.49,56.03
2.1064,-0.0146,0.2342,0.49,56.03
2.1098,-0.0316,0.4942,-1.93,55.27
2.1108,-0.0306,0.4627,-1.93,55.27
2.1128,-0.0296,0.4324,-1.93,55.27
2.1167,-0.0279,0.3763,-1.93,55.27
2.1184,-0.0271,0.3508,-1.93,55.27
2.1214,-0.0256,0.3048,-1.93,55.27
2.1254,-0.0237,0.248,-1.93,55.27
2.1263,-0.0231,0.232,-1.93,55.27
2.1298,-0.022,0.2038,-1.93,55.27
2.1298,-0.0214,0.1914,-1.93,55.27
2.1337,-0.0205,0.1695,-1.93,55.27
2.1347,-0.02,0.1599,-1.93,55.27
2.1402,-0.188,-0.3248,2.67,53.39
2.1402,-0.179,-0.2867,2.67,53.39
2.1431,-0.1746,-0.2695,2.67,53.39
2.1471,-0.1702,-0.2534,2.67,53.39
2.1471,-0.1617,-0.2244,2.67,53.39
2.1501,-0.1576,-0.2115,2.67,53.39
2.1533,-0.1496,-0.1883,2.67,53.39
2.1556,0.221,-0.5009,6.17,56.62
2.1566,0.2147,-0.4699,6.17,56.62
2.1603,0.1781,-0.4643,8.29,52.83
2.1623,0.1674,-0.4091,8.29,52.83
2.1642,0.1623,-0.3833,8.29,52.83
2.1683,0.1305,-0.2417,8.29,52.83
2.1692,0.1227,-0.213,8.29,52.83
2.1721,0.119,-0.2004,8.29,52.83
2.1751,0.1121,-0.1779,8.29,52.83
2.1751,0.1088,-0.1679,8.29,52.83
2.1801,0.1026,-0.1502,8.29,52.83
2.1833,0.568,0.0348,6.79,57.12
2.1833,0.5211,0.0318,6.79,57.12
2.1868,0.4972,0.0305,6.79,57.12
2.1868,0.4493,0.0282,6.79,57.12
2.19,0.4258,0.0271,6.79,57.12
2.1928,0.4028,0.0262,6.79,57.12
2.1947,0.2832,0.0214,6.79,57.12
2.1957,0.2514,0.0202,6.79,57.12
2.1989,0.2371,0.0196,6.79,57.12
2.2008,0.6985,0.0893,6.04,60.48
2.2038,0.6513,0.0869,6.04,60.48
2.2057,0.6047,0.0845,6.04,60.48
2.2082,0.5163,0.0801,6.04,60.48
2.2121,0.2674,0.0653,6.04,60.48
2.2121,0.2296,0.0623,6.04,60.48
2.2141,0.2134,0.0608,6.04,60.48
2.217,0.1854,0.058,6.04,60.48
2.2251,0.1734,0.0567,6.04,60.48
2.227,0.6954,-0.0779,6.59,63.43
2.2295,0.6436,-0.0762,6.59,63.43
2.2325,0.5933,-0.0745,6.59,63.43
2.2355,0.5001,-0.0713,6.59,63.43
